,time_id,road_id,segment,flow,speed,var_flow_8,var_speed_8,var_space_flow_8,var_space_speed_8,diff_flow_8,diff_speed_8,diff_kalman_flow,diff_kalman_speed,result_flow,is_crash
984,1,4,127,196,62,474.3,3.5,1787.066667,750.2666667,42,-2.5,22.766465,-0.62546128,0,0
985,1,2,116,73,79,3.3,4.3,1768.028571,46.78095238,3,1.75,1.70831427,0.11734074,0,0
986,1,3,214,141,63,214.2,6.5,637.4095238,261.8857143,-9.75,-1.25,-8.8239897,0.36820762,0,0
987,1,4,217,125,80,160.3,1.7,585.2666667,31.40952381,-23.25,2.25,-80.2875513,0.713942,0,0
988,1,4,109,226,25,278.2,204.3,2069.980952,675.0666667,7.75,-27,-0.5731005,1.57878104,0,0
989,0,4,111,3,78,9.7,0,8.666666667,9.285714286,-5.25,0,-1.567290234,0,0,0
990,0,3,115,43,34,1273.7,69.2,827.5238095,489.0666667,-35.25,-8.5,-4.98528217,-2.76303874,0,1
991,1,2,108,162,16,358.5,0.7,1669.542857,158.2095238,8.75,-1,8.8009032,0.48225399,0,0
992,1,4,116,174,60,94.7,1.3,692.2571429,135.8285714,-16.5,-0.5,-9.4938575,-0.51664177,0,0
993,1,3,212,189,60,146.2,0.7,2794.980952,47.4952381,6,0.25,6.4202522,-0.49280447,0,0
994,1,4,233,164,73,539,2.2,1217.666667,17.06666667,-21.25,-0.25,66.01446833,0.24942018,0,0
995,1,6,209,68,46,238.8,27.3,227.6,17.40952381,-0.5,-2,69,-1.55768658,0,0
996,1,1,105,143,69,98.2,5.3,563.1428571,143.0666667,12.25,3,6.5894559,-0.79612389,0,0
997,1,4,110,129,76,532.8,23.3,535.552381,567.2095238,-4.5,3.25,2.5300649,0.12349033,0,0
998,1,3,227,63,7,136.8,5.7,135.9809524,511.6,-9.5,-2.25,-5.41160526,0.240576005,-48.70444734,0
999,1,4,111,174,68,56.7,0.5,534.0666667,7.266666667,-8.5,1.25,-2.0727934,-0.04319145,0,0
1000,0,3,115,39,35,24.8,9,188.352381,803.0952381,-5.75,0,-2.50337114,0.25588649,0,1
1001,1,4,215,210,70,235.7,12.7,778.352381,81.98095238,-12.25,0.25,-31.5328846,-0.0589566,0,0
1002,1,3,106,117,44,91.2,26.3,771.9238095,98.35238095,-2.25,4.25,-1.7307543,-0.07219307,0,0
1003,1,3,217,127,43,94.3,51.2,209.4,206.4,-10.5,-9,-5.3683148,-2.34844439,0,0
1004,1,3,211,63,70,62.2,4.7,2510.828571,30.92380952,-0.25,-1,0.57070382,-1.11347576,0,0
1005,1,4,220,273,61,380,7.5,703.4095238,10.26666667,22.5,-1.25,91.2907922,0.1816385,0,0
1006,1,4,110,136,14,192.7,0.8,1356.457143,75.40952381,18.5,1.75,3.926881,0.00613908,0,0
1007,1,4,109,201,24,696.2,6.7,779.8285714,563.6666667,42.25,4.75,16.4805573,-0.4726725,0,0
1008,1,4,133,199,25,314.2,8.5,1163.114286,587.9809524,15.25,3.75,9.4520191,-0.42881668,0,0
1009,1,4,123,204,69,151.3,3.5,663.9238095,16.17142857,-13,2.5,-4.5464898,0.65680258,0,0
1010,1,4,111,148,11,72.3,167.8,546,675.7809524,-5.5,-13.25,-0.7408501,0.28329043,0,1
1011,1,3,228,83,75,148.7,114.3,495.4952381,196.5238095,17.25,5.5,7.26956981,0.34196911,0,0
1012,1,2,116,84,79,121,1.2,1621.409524,51.92380952,23.75,-1,14.41630922,-0.05785903,0,0
1013,1,3,124,139,66,88.7,4.7,501.8285714,39.45714286,8.5,1.5,7.3158446,-0.24209134,0,0
1014,0,4,117,10,77,17,0.2,14.52380952,2.828571429,0,-1,0.286339261,0,0,0
1015,1,4,111,164,11,29.2,59.3,726.1238095,791.0666667,9,-9.25,3.3410642,0.47689017,0,1
1016,1,3,108,57,64,125.3,8.3,1690.571429,82.97142857,-22,5.5,-12.2954277,1.01252018,0,0
1017,1,4,133,176,23,154,155.8,1255.409524,533.4095238,13.75,-13,8.2994922,0.21885512,0,0
1018,1,4,111,147,13,1298.7,374.2,1298.209524,477.7809524,-27.75,-22.75,-2.0402168,0.92465469,0,1
1019,1,2,218,168,62,105.8,12.7,1347.409524,149.6857143,18,-4.75,8.4780038,0.12925596,0,0
1020,1,4,109,48,5,87.5,5.8,102.7809524,1365.457143,-18.75,-3.25,-9.51581464,-0.029336074,-91.35182054,1
1021,1,4,109,77,12,3707.3,349.2,2855.209524,647.4095238,-80.75,-24,-16.57935256,0.57998388,-106.3841789,1
1022,1,3,228,53,43,197.3,71.8,1071.809524,263.0666667,-7,8.25,-3.87650599,0.23216007,0,1
1023,1,4,109,224,55,314.2,8.5,717.2666667,56.6,21,-1.25,3.1098539,0.53947365,0,0
1024,0,4,237,62,80,90.3,0.5,738.2095238,12.12380952,8.25,0,-81.8416948,-0.43564215,0,0
1025,1,2,111,76,20,2068.2,422.2,3949.409524,303.6952381,-29.75,-34.75,-24.4463602,-3.07618494,-92.89616876,0
1026,1,4,109,149,16,1649.3,18.8,1216.980952,1098.457143,24.5,3.25,3.1131353,-0.00214923,0,1
1027,0,1,108,15,82,59.3,0,157.8095238,15,-6.75,0,-0.86772522,0,0,0
1028,1,3,223,133,41,106.7,41.3,367.5111111,73.15555556,19,5.5,11.2321083,2.378169,0,1
1029,1,4,134,92,75,83,6.2,880.2571429,608.6380952,-16.25,0.25,-7.81166989,0.31341841,0,0
1030,1,4,109,138,25,34.7,1.7,257.1238095,702.1714286,2.75,-1,1.4838677,0.32766259,0,1
1031,1,4,109,151,16,2413.7,32,1547.066667,1206.828571,49.75,6.25,9.5033577,0.01669616,0,1
1032,1,1,108,114,24,839.3,39.5,1462.428571,69.20952381,1.75,-5,6.1258884,0.09984573,0,1
1033,1,4,112,100,75,90.8,8.2,1154.409524,602.352381,-7,-1,-3.6053418,0.41729161,0,0
1034,1,4,131,120,74,147.7,3.3,369.6,4.314285714,-15.25,-0.5,-10.1038066,-0.00845156,0,0
1035,1,1,113,156,11,113.3,2.7,1056.266667,521.4,-14.25,-2.25,-15.4939489,-0.22377321,-219.7323662,1
1036,1,4,110,107,76,97.3,1.3,654.7428571,639.6666667,-15.75,0.5,-6.7843968,-0.00684023,0,0
1037,0,1,107,26,76,5.8,0,43.55238095,6.666666667,-3.25,0,-1.08393917,0,0,0
1038,1,4,110,97,75,339.2,3.8,612.7428571,10.74285714,-14.75,0.75,-0.8796287,0.01295031,0,0
1039,1,6,106,107,76,77.2,3.2,1159.6,12.23333333,-14.75,0.25,102.7845196,0.35783972,0,0
1040,0,1,116,16,80,30.7,0,20.52380952,15.23809524,1.5,0,-1.08626968,0,0,0
1041,1,2,106,65,13,7.5,2.3,1583.114286,251.8857143,5,1.75,2.7083385,0.23287002,0,0
1042,0,4,126,136,74,124.3,2.7,354.3809524,6.142857143,23,-1.5,17.8099549,-0.01458386,0,0
1043,0,1,105,107,73,124.5,6.7,513.1428571,20.20952381,-2.5,2.75,0.3532526,0.06135212,0,0
1044,0,3,234,55,52,77,25.7,117.4952381,12.6,-11.25,-9.75,-6.37335866,-1.92431038,0,0
1045,1,2,101,82,28,538.5,53.3,712.7666667,34.17777778,-12.5,-3.25,-3.69929815,-2.43365017,0,0
1046,1,4,109,142,16,2196.2,28.7,1495.92381,1298.238095,60.25,9,12.9052339,-0.12970313,0,1
1047,1,3,215,93,28,97.7,118.7,1906.92381,250.352381,-12.25,-14,-6.82301551,-0.3573421,0,1
1048,1,3,104,107,70,232.3,3.8,2310.809524,47.40952381,-7,1.75,-6.5065561,0.09801498,0,0
1049,1,2,113,41,85,1939.5,31.7,2029.095238,173.6857143,-47.5,2.25,-8.78798837,-0.10783933,0,0
1050,0,1,216,53,65,93.7,0,87.4952381,68.80952381,2.75,0,3.05288206,0,0,0
1051,1,4,126,170,11,1619.3,498.3,1157.495238,465.8380952,-38.25,-26.75,-18.7694094,-0.56911558,-290.0726907,1
1052,1,4,231,158,70,44.2,0.8,943.1238095,366.9238095,-5.25,-0.5,138.2592408,0.00880012,0,0
1053,0,3,223,43,76,65.7,0,86.17777778,10,1,0,-1.12840296,8.11E-06,0,0
1054,1,4,108,61,3,203.5,1.7,895.4952381,17.98095238,-5,-1.5,-3.61697959,0.00197327,-73.54525166,0
1055,1,4,111,156,7,63.7,5.8,345.1238095,979.1714286,3.5,-3.25,-1.4612075,-0.107415778,0,1
1056,1,4,133,171,26,373.7,10.5,1631.666667,414.8380952,-42.25,-5,-21.4485208,0.19416935,-141.0652714,0
1057,0,2,109,166,66,64.7,187,2006.666667,222.6,-16,13.75,-7.3860819,-0.10150756,0,0
1058,1,4,110,121,78,769,4.7,1013.552381,1268.838095,51.25,-3.5,13.4277815,0.33812331,0,0
1059,1,1,204,94,18,860.8,21.7,1214.066667,49.23809524,-60.5,-6.5,-31.6260204,4.17394666,-165.1581065,1
1060,1,2,207,105,16,855.3,171.8,1121.780952,967.6952381,-30.5,-11.75,-19.4288309,-0.608375,-127.5017028,1
1061,1,4,128,117,69,67.3,8.5,1872.714286,45.98095238,-9.25,-5,-6.6408405,-2.62157445,0,0
1062,1,4,112,108,72,24,2.2,621.1142857,952.6,2.5,-2.75,0.9285343,-1.73942566,0,0
1063,1,4,119,204,45,293,86.8,728.3809524,435.9238095,6.25,4.25,9.6049602,0.00156633,0,1
1064,1,3,216,69,75,58.8,4.3,350.552381,362.7428571,10.75,2,5.08470328,0.06840046,0,0
1065,1,1,108,54,9,4972.7,549.7,7653.666667,764.0666667,-68.5,-25.25,-10.86661399,-0.144318871,-65.19968394,1
1066,1,3,223,118,42,92.3,36.5,338.5,70.1,0.75,7.5,1.7191057,4.91674414,0,1
1067,1,3,224,85,22,31.3,0.8,294.352381,48.78095238,0.5,-0.75,-0.61867461,0.53696571,0,0
1068,1,4,132,93,47,316.5,181.7,865.6952381,562.552381,-21.25,-17.25,-13.5959618,-0.3559656,0,0
1069,1,6,101,60,54,184,8,4567.511111,8.488888889,-8.75,-2.5,51.9565772,-1.3927844,0,0
1070,1,4,111,172,4,100,0.5,468.9238095,993.1714286,17.5,-1.25,5.0283381,0.526177074,0,1
1071,1,3,227,49,7,73.7,2.2,101.7809524,1077.92381,5.25,0.25,-4.85858714,0.390778713,0,0
1072,1,5,207,98,57,140.5,35.3,443.6666667,129.9809524,-17.5,5.75,45.53652001,2.76386871,0,0
1073,1,3,116,87,71,49.3,3.2,332.6380952,570.9809524,0.75,-2.25,0.28164561,-0.93548301,0,0
1074,1,3,227,51,7,77.3,0.8,92.45714286,1125.314286,5.5,0.75,-1.9997715,0.081196919,0,0
1075,1,2,207,153,20,451.5,3.3,690.4095238,22.26666667,30,3,21.1847963,0.75385515,0,0
1076,1,1,116,175,67,566.5,8.3,611.9809524,10.82857143,25,-4.5,11.6056579,0.01710687,0,0
1077,0,3,116,41,78,71.7,5.3,139.1142857,433.4095238,11.5,-1.75,3.35054914,0.08671444,0,0
1078,0,5,201,65,76,102.7,5.7,92.54444444,475.1222222,-14,1.5,-12.62566378,-0.01732396,0,0
1079,1,4,226,197,71,752.3,6.3,653.4095238,29.57142857,23,-3.25,-7.638944,-0.57010736,0,0
1080,1,1,108,99,22,876.5,35.3,1343.552381,71.63809524,-20,-8.25,0.9410657,-0.24853105,0,1
1081,0,2,111,85,68,1099.7,74.7,1725.666667,184.6952381,-56,13.5,-30.8323599,1.38806967,0,0
1082,1,4,108,108,9,28.3,0.3,287.2095238,10.80952381,-8,-0.5,-4.5619459,-2.05E-06,-54.7433508,0
1083,1,4,111,219,52,34.8,18.2,596.2666667,81.52380952,-4.5,7.75,0.5718488,-1.95294399,0,0
1084,1,4,223,187,31,645.3,129.5,967.6,292.4,10.5,-6.25,183.1313871,-1.84768213,0,0
1085,1,4,206,133,72,21.5,3.2,586.1238095,3.123809524,-3.75,2.25,-0.9676428,-0.17449201,0,0
1086,1,2,209,48,9,33.5,0.5,520.4095238,18.14285714,-11.25,-1.25,-6.42059125,0.001531347,0,0
1087,1,4,132,112,76,164.7,8.2,963.7809524,462.9809524,-8.5,-2.75,-5.0371164,0.35196162,0,0
1088,1,4,111,202,70,1084.7,15.2,1109.266667,14.23809524,59.75,-7.75,16.4157092,1.42965787,0,0
1089,1,4,110,190,63,20.5,2.3,381.4952381,109.6952381,2.5,-0.5,-0.2003344,0.11010281,0,0
1090,1,4,127,153,66,175.7,8,3229.257143,377.2666667,7.25,-1.25,3.4968536,-0.10525961,0,0
1091,0,3,115,45,44,19.2,24.3,52.12380952,1019.552381,5.25,10.5,3.5062237,5.52879298,0,1
1092,1,3,214,130,66,149.7,6.7,590.9714286,429.1142857,-2.25,1,-5.4210626,0.00403806,0,0
1093,0,4,133,140,65,364.8,5.3,903.352381,26.83809524,14.5,-3,2.9295148,-0.00531611,0,0
1094,0,5,202,18,80,33.7,1.3,31.02857143,5.523809524,-6.5,1.75,-63.9601352,0.17402433,0,0
1095,1,4,110,66,82,20.5,2.3,306.552381,1161.980952,3.75,0.5,0.1633339,-0.1233951,0,0
1096,1,3,203,124,42,6.7,1.5,651.2095238,445.6952381,-4,1.25,-2.85934,0.56769428,0,0
1097,1,3,117,106,18,24.7,3.7,124.352381,753.8285714,-0.25,4,-0.4625415,0.99894208,0,0
1098,0,3,223,132,49,20.2,4,428.4444444,129.1666667,-2.75,-1.25,-2.4946653,-0.04732123,0,0
1099,1,4,133,157,34,294.8,49.7,1085.885714,563.8380952,-14.25,12.75,-2.1919384,-0.30129177,0,1
1100,1,2,106,59,11,8.3,1.7,1571.495238,315.8095238,-2,-0.25,-1.75106373,-0.18650928,0,0
1101,1,3,220,94,10,244.7,2.7,1783.52381,193.0952381,2.25,-0.25,-3.62738815,-0.00460541,0,0
1102,1,2,110,141,10,2447.3,347.7,3505.877778,367.6555556,-62,-27.25,-6.4050573,0.145309192,-90.31130793,1
1103,0,4,133,108,69,860.7,5.7,915.9809524,29.02857143,-3.5,2.25,-7.5963702,0.01089741,0,0
1104,1,3,203,118,55,48.5,6.7,559.5428571,75.6,8.75,1,4.224484,1.27684069,0,0
1105,1,3,234,86,56,237.7,22.5,472.6,17.55238095,21.5,-7.5,14.3491233,-0.60527257,0,0
1106,1,2,102,100,27,810.2,9.2,677.3809524,91.82857143,-15.25,1.5,-4.4028856,0.04719455,0,1
1107,1,4,109,194,48,105.2,26.3,345.2857143,485.4,5.25,4.5,2.3069749,0.31079177,0,0
1108,1,2,207,156,62,317.3,41.2,1273.266667,73.45714286,-20.5,11,-12.1292663,1.39820271,0,0
1109,1,4,110,129,76,532.8,23.3,535.552381,567.2095238,-4.5,3.25,2.5300649,0.12349033,0,0
1110,1,4,119,194,44,98,1.3,357.6,431.6380952,1.25,-1.75,-0.2282501,-0.2429841,0,1
1111,1,1,114,136,48,631.7,40.3,1452.714286,358.9238095,-38.5,-9.5,-28.1594677,-1.38475134,-79.78515848,0
1112,1,4,119,178,45,379.8,248.5,795.1142857,476.4952381,-19.25,12.5,-9.3763898,0.01288231,0,1
1113,1,3,107,150,25,393.8,78.8,1551.552381,136.7809524,-0.75,-14.25,4.814986,-2.08781793,0,0
1114,1,1,109,150,27,340.2,13.5,608.5428571,137.6666667,5.25,6.25,-3.5911758,-0.17642368,0,0
1115,1,4,132,101,14,13,145.3,781.1714286,521.7428571,3.75,-18.25,0.2884838,1.75757402,0,0
1116,0,2,110,128,29,1732.7,53.2,2968.576923,91.34065934,-74.75,-14,-17.8902351,0.25536019,-78.9637963,1
1117,1,4,133,157,34,41.3,1.7,813.5428571,505.6952381,0.5,1,0.4933088,0.00590762,0,1
1118,1,3,112,119,44,64.7,19.7,64.7,19.7,-12.75,-7.75,-6.8615796,-1.43574153,0,0
1119,1,4,112,112,74,51.2,5.8,383.1714286,1077.028571,-3.5,1.75,-2.9047643,0.91393623,0,0
1120,0,4,111,19,78,19.8,0,43.52380952,9.285714286,-8.25,0,-2.67232798,0,0,0
1121,0,2,217,141,61,129.3,3.5,578.9238095,24.66666667,-12,-1.25,-2.182026,-0.05304804,0,0
1122,1,4,108,110,10,67.2,0.7,314.4952381,11.98095238,-10.25,0.25,-3.4587612,-0.00020821,0,0
1123,1,4,125,183,72,269.2,23.3,1458.828571,355.8095238,-4.75,3,-2.3374184,0.01730415,0,0
1124,1,4,111,149,9,37.3,35.2,467.8857143,828.1238095,-0.75,-7.25,0.4572266,0.452252299,0,1
1125,1,4,134,118,77,201.2,8.8,736.6666667,590.7809524,5.25,1.75,5.9029906,1.17943383,0,0
1126,0,2,118,21,76,36.8,0,305.1238095,12.38095238,-5.75,0,-3.49491932,0,0,0
1127,0,2,216,184,49,57.8,161.5,2571.12381,68.17142857,5.75,21.25,3.2059906,-0.05727658,0,0
1128,1,4,111,156,16,404,390,970.0666667,476.2095238,-13.75,-25,-0.2006016,1.27966039,0,1
1129,1,4,111,158,3,72.2,0.3,597.2571429,886.352381,9.75,-0.75,5.8011474,-0.000667654,0,1
1130,0,3,115,74,65,46.3,1.3,159.6380952,31.4,-5.75,1.75,-4.1650141,1.71686266,0,0
1131,1,3,229,119,42,21.2,2.7,1043.638095,19.54285714,-4,-2.25,-3.2779127,-1.5051789,0,0
1132,1,1,114,146,64,553.7,39.7,779.8380952,348.0666667,-16.5,11.5,-8.5892373,1.16069531,0,0
1133,1,3,208,81,16,396.3,10.2,850.9809524,387.0666667,-36.75,-5.25,-25.7330508,-0.81904182,-130.2735697,1
1134,1,4,110,119,75,357.2,3.2,582.6952381,10.35238095,9.75,1,7.3594996,-0.00071733,0,0
1135,1,4,110,57,79,43.7,2.5,339.4095238,1259.457143,-4,-2.5,-2.07567833,0.10432532,0,0
1136,0,1,203,99,15,73.3,0.3,1053.695238,31.35238095,-6.75,-0.5,-3.6165991,2.00E-08,0,0
1137,0,2,108,36,81,26.5,0,75.6952381,19.28571429,8.75,0,3.62003581,0,0,0
1138,1,4,127,201,54,478.3,20.3,1901.066667,624.6857143,19.25,-6.75,10.082135,-1.12363233,0,0
1139,0,4,111,13,78,12.7,0,10.11428571,9.285714286,6.5,0,2.16373216,0,0,0
1140,1,4,133,198,24,620.2,3.2,881.4095238,506.352381,26,-0.25,12.8979886,0.00620473,0,1
1141,1,4,133,145,28,279.5,18.2,1005.266667,651.7142857,-30,9,-16.1921613,-0.3125467,-83.85226388,1
1142,1,4,133,172,26,206.2,139.2,1424.495238,349.7428571,2.75,-21.5,4.4569685,0.47863714,0,1
1143,1,1,114,166,73,200.8,119.3,1040.066667,516.5428571,11.75,12,8.4531161,-0.0348816,0,0
1144,1,1,108,124,58,467.2,0.3,1780.6,257.7142857,-46.5,-0.5,-18.2977358,-0.00615023,0,0
1145,1,2,115,92,73,298.5,8.3,1522.52381,58.14285714,-2.5,5.5,-0.27416203,3.88190468,0,0
1146,0,4,126,57,79,71.8,10.7,99.83809524,6.114285714,9.25,3.5,8.27443052,0.33138308,0,0
1147,1,2,211,117,21,144.8,0.3,431.4095238,6.80952381,-12,0.5,-7.2866971,0.02197176,0,0
1148,1,1,116,184,53,108.3,6.8,526.9714286,13.80952381,-20.75,5.75,-11.0302611,-0.05222987,0,1
1149,1,3,228,52,44,4.7,1.3,1042.980952,286.0285714,2.25,1.75,-2.26835703,0.00260427,0,1
1150,1,3,214,141,68,391,13.8,698.4952381,122.6380952,-16.25,5.75,-11.8970205,3.85135686,0,0
1151,1,2,210,141,32,72.8,5.3,679.3142857,219.4952381,0.5,-3.25,3.4530731,-0.52108435,0,0
1152,1,4,119,178,70,49.3,1.8,237.952381,9.552380952,3.25,-0.75,0.3586097,-0.003488,0,0
1153,1,3,112,32,18,609.3,15.2,609.3,15.2,-38,-2.25,-22.72152936,-1.70731317,0,1
1154,1,1,107,96,12,7555.8,401.2,6271.495238,310.8380952,-133.25,-31,-15.4068897,-1.51519875,-123.2551176,0
1155,1,4,205,113,73,411.7,4.7,882.6380952,56.40952381,11,0.25,9.5083767,1.13431234,0,0
1156,1,3,124,163,60,143.2,8.2,373.4571429,40.63809524,18.5,-4.75,8.3620654,-1.12979394,0,0
1157,0,3,108,14,71,6.5,0,51.98095238,41.66666667,5,0,3.24639526,0,0,0
1158,1,4,109,211,41,101.5,16.7,626.5428571,135.9238095,-11.25,-2.25,-2.2917038,-0.57312383,0,0
1159,0,2,111,151,47,123.3,15.2,1306.638095,65.35238095,-9.5,-2.75,-3.0586079,-1.19303064,0,0
1160,1,4,109,148,13,1698,13.3,871.352381,1367.542857,91.25,8,37.1045223,-0.99240891,0,1
1161,1,3,214,116,69,164,7.3,610.2666667,438.4095238,-22.5,5.5,-21.0408745,4.00595492,0,0
1162,1,1,107,168,12,1201.7,78.8,1640.209524,401.4571429,-32.75,-13.25,-0.4429503,-0.69619552,0,1
1163,0,3,233,78,64,141,11.3,146.6222222,53.34444444,1.25,-0.5,-1.39461276,-0.06404593,0,1
1164,1,3,123,101,67,10.7,2.8,302.9809524,167.6857143,-6,-0.5,-4.1980778,0.68945106,0,0
1165,0,2,218,71,20,1500.2,45.7,1809,36.12380952,-86,-11,-41.2548965,0.2924221,-146.4548826,1
1166,1,1,108,131,32,232.3,19.3,1631.638095,74.68571429,2,1.75,-2.6939541,-0.30924013,0,1
1167,1,3,106,96,46,156.3,5.3,880.1714286,103.552381,-26.75,3.25,-7.2253793,-0.0650599,0,0
1168,1,2,210,159,36,198.2,29.7,999.7428571,56.78095238,25.25,7.25,18.984933,0.12750509,0,0
1169,1,3,106,76,69,431.7,128.5,988.1714286,127.3142857,-39,25,-8.28939898,-0.80775979,0,0
1170,1,4,133,190,22,626.8,23.5,751.8857143,578.2666667,32,-5,10.3040172,0.10649782,0,1
1171,0,5,203,83,66,387.7,189,240.0666667,374.4285714,-0.25,3.75,33.79929302,-1.58268752,0,0
1172,1,3,227,55,6,134.8,7.7,115.2666667,972.1714286,9.5,-2.25,-0.94514082,-0.119288213,0,0
1173,0,4,117,145,73,245.7,6,257.4095238,3.695238095,-8.5,-1.25,-4.0224923,-0.67394615,0,0
1174,1,4,109,140,30,688.7,346.7,2232.066667,263.7809524,-51,-28.5,-23.030746,0.39061226,-107.4768147,1
1175,1,4,228,144,75,347.2,3.3,560.8285714,8.123809524,6,-0.5,138.6591979,0,0,0
1176,0,2,219,98,48,2590.3,51.3,2969.095238,227.0666667,-103,15.75,-46.9364218,1.61813035,-95.82852784,0
1177,1,3,228,46,86,12.7,283.3,1160.714286,877.4095238,-1.5,14.5,-3.47431325,-0.11104729,0,1
1178,1,1,107,139,13,1372.5,49.3,1443.238095,50.78095238,-27.5,-7,0.9218032,-2.57689146,0,0
1179,0,3,116,24,83,293.3,24.5,301.3809524,400.7428571,-15.75,7.5,-14.85314782,7.48000088,0,0
1180,1,4,132,115,78,160.7,8.2,782.1714286,502.6,-2.75,-0.25,-0.590407,-0.22026022,0,0
1181,1,4,111,211,61,373.3,4.2,992.9714286,35.38095238,14.25,-2.25,5.6753874,0.98086773,0,0
1182,1,4,108,116,10,137.2,7.7,351.1238095,17.83809524,-11,1.5,-1.3514824,-0.02110566,0,0
1183,1,4,109,228,30,34,4.7,321.4285714,367.6380952,8.75,1.5,4.3219818,-0.25837236,0,0
1184,1,3,234,64,64,81.7,6.7,476.2380952,12.40952381,2.25,-0.25,1.31604019,-0.42772566,0,0
1185,1,2,102,92,21,892.2,14,666.0952381,100.0952381,-20.25,-5,-7.77202781,-2.09136164,0,1
1186,1,2,107,213,49,16.2,20.7,2324.6,59.54285714,1,-9.75,0.1424942,0.35734653,0,0
1187,0,1,101,11,81,4.8,0,86,134.4444444,4.5,0,3.637801701,0,0,0
1188,0,5,201,73,76,68.5,6.5,102.9888889,324.0111111,-8.75,1.25,-2.3448553,-0.04926142,0,0
1189,1,4,133,179,23,57.3,4.5,1097.952381,651.352381,-2,0,-1.4570951,0.11093675,0,0
1190,1,4,133,156,34,274.3,3.7,764.9714286,346.9809524,-27,-3.5,-13.4139972,0.10065087,-61.54657539,1
1191,1,3,224,88,23,35.8,4,269.3142857,40.57142857,3.25,2.5,2.59228663,-0.63341994,0,0
1192,0,4,111,8,78,6.3,0,9.028571429,9.285714286,0.5,0,-0.316138942,0,0,0
1193,1,3,223,106,33,82.7,20.3,354.6777778,72.88888889,-15.25,-1.75,-11.1870181,-1.92842073,0,1
1194,1,2,209,71,10,72.7,0.5,449.9714286,18.78095238,14,0,9.38610821,-0.00013585,0,0
1195,1,4,112,112,76,96,8.2,688.1142857,709.6952381,7.5,0.25,4.6415584,0.26760048,0,0
1196,0,4,109,96,75,163.3,1.3,226.9238095,4.666666667,17,0.5,9.56961399,0.0378775,0,0
1197,1,1,207,111,73,216.7,35.3,723.9809524,441.8095238,-22.75,8,-13.9984421,-0.46013833,0,0
1198,1,4,110,123,15,50.7,2.3,1703.495238,183.8095238,4.75,3.25,0.568634,-0.2215632,0,0
1199,1,2,107,155,48,333,284.2,2158.52381,197.9714286,8.75,15.25,9.0435231,0.09742917,0,1
1200,0,2,109,214,59,392,23.8,1310.257143,98.31428571,41.25,-7,20.0264548,-1.03878958,0,0
1201,0,2,207,16,83,11.7,0,25.45714286,7.380952381,-1,0,-1.3674722,0,0,0
1202,0,3,234,50,63,68.2,1.7,94.26666667,18.4952381,-14.75,2.75,-9.19847608,0.75095597,0,0
1203,1,6,101,43,57,144.7,2.7,2942.711111,8.988888889,-11.5,0.25,-122.1850675,0.62401236,0,0
1204,1,4,235,165,69,124,3.5,721.1142857,15.06666667,17.5,-2.5,66.60492143,-0.85703873,0,0
1205,1,4,133,104,11,961.2,10.7,1148.695238,1019.495238,-39.75,-4.75,-13.2839285,-0.01092883,-125.5935058,0
1206,0,1,107,123,78,73.2,4.7,559,2.266666667,-14,4,-2.8254385,-0.42634639,0,0
1207,0,3,213,90,78,121.7,2.3,406.2380952,29.92380952,18.5,0.75,15.53303687,0.2080196,0,0
1208,1,2,106,62,12,2.7,3.2,1409.685714,181.9238095,2.25,0.25,1.09115311,0.20638668,0,0
1209,1,4,134,117,71,80.3,5.7,994.1238095,694.4952381,15.75,-4,6.9222243,-2.3917771,0,0
1210,1,3,215,85,24,40.7,32.3,1495.4,402.7809524,-9.75,-7,-7.25604393,-0.12228209,0,1
1211,1,4,134,117,73,33.7,0.3,826.0285714,307.8380952,-2.75,-0.75,-2.205665,0.04324516,0,0
1212,1,3,212,176,58,290.2,9.2,1586.409524,23.4,29.75,-5.25,16.0831504,-3.61652112,0,0
1213,1,2,112,75,58,1732.5,9.7,1724.257143,359.4952381,-11.25,-4.75,-7.22823653,-2.83975086,0,1
1214,1,5,203,67,73,37.8,2.2,33.74285714,8.028571429,-3.25,0.25,8.17849197,-0.06018543,0,0
1215,1,4,111,162,6,41.3,1.3,403.1428571,1054.066667,4.5,-1.75,1.0610077,0.519427914,0,1
1216,0,6,106,20,85,6.2,0,6.844444444,71.11111111,2.75,0,-102.2928797,0,0,0
1217,1,2,202,61,80,54.2,4.7,506.4571429,42.78095238,-4.75,-1,-0.34595707,0.22903357,0,0
1218,0,6,107,175,70,215.3,3.5,834.7428571,7.028571429,25.5,-3.75,154.1974265,-2.53622095,0,0
1219,0,3,115,71,40,222.2,28.3,160.2095238,1068.495238,27.25,4.25,8.43030412,1.95564295,0,1
1220,1,1,207,135,73,183.5,5,1452.066667,43.80952381,23.75,-3.75,13.5328986,0.21876045,0,0
1221,1,2,212,138,66,46.5,12.3,545.4285714,7.923809524,11.25,6.75,7.0296503,0.34960657,0,0
1222,1,4,129,201,70,723,7,1471.238095,8.980952381,-15,-1.25,-8.23621,0.05886382,0,0
1223,0,4,111,135,78,310.3,0.3,504.9714286,1.257142857,34.25,-0.75,10.3963048,0.69886534,0,0
1224,0,2,208,81,83,148.7,5.2,290.8380952,21.88571429,3.5,3.5,1.62923988,-1.25059484,0,0
1225,1,4,108,51,6,2621,749.5,3153.142857,270.2666667,-60,-27.5,-12.82082471,0.140184275,-108.97701,0
